"X_REC_SPEC","PlantMaterialKey","SalesOrganization","DistributionChannel","Material","LanguageCode","LanguageCodeDesc","SkuType","DistributionChainMaterialStatus","ItemCategoryGroup","ValidDays","NewProductFlag","EndUserRequired","ReturnDirectToVendor","ReturnLimitations","ManufacturerPartNumber","MfrMaterialKey","Manufacturer","ManufacturerDesc","MaterialType","Weight","WeightUnit","DealerPrice","RetailPrice","Cat1Desc","Subcategory","Plant","Height","Width","Length","AbcIndicator","NoReturnsFlag","OversizeFlag","MediumDesc","LongDesc1","UpcEan","MasterVendor","MasterVendorName","PromoFlag","PromoExpireDate","PromoFreePartNumber","PromoMinimumQuantity","PromoFreeQuantity","PromoPrice","PromoEffectiveDate","PromoType","EcomFreePartNumber","EcomFreeQuantity","EcomMinimumQuantity","EcomSpecPrice","EcomEffDate","EcomExpireDate","EcomPromoType","WebVisibleFlag","ClassCode","CpuCd","CurrencyCode","HeavyWeightFlag","ShipCartonFlag","PartType","DealerFlag","BackOrderSwitch","NoReturnFlag","IsESDProduct","RefurbishedFlag","PalletQuantity","DirectShipOrderable","VendorInfoRequired","RestrictedFlag","WarrantyProduct","WeightDetails","SubMaterial","SubRule","QuantityBreakFlag","StatusCD","InvisibleFlag","Webswitch","DeleteFlag","RecordDate","UpdatedDate","HasModified","WebVisibleFlagMode","DeleteFlagMode","FiscalClass","EndlessAisleFlag","OriginalMaterial","VEN_END_USER_FLAG","DiscountIndicator","ResellerFlag","VMF_AUTH_REQ"
"US01@@9500@@10@@UN8216","US01@@UN8216","9500","10","UN8216","","","","","","","","N","","","MF622G/A","1520@@MF622G/A@@","1520","APPLE OPTIONS","","0.2","EA","452","0","21","2160","US01","","","","S","","","16GB 1866MHZ DDR3 ECC SDRAM","16GB 1866MHZ DDR3 ECC SDRAM R-DIMM FOR MAC PRO","8.86E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","MEM","","US01@@.2@@EA","","","","","","Y","1","11/21/2017 16:00","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2M7397","US01@@2M7397","9500","10","2M7397","","","","","","","","N","","","Z0SC","9275@@Z0SC@@","9275","APPLE CTO SYSTEMS","","50","EA","3700","0","00","0001","US01","","","","X","","","CTO IMAC 27IN 5K 4.0GHZ I7 16GB","CTO IMAC 27IN 5K 4.0GHZ I7 16GB 1TB FLASH M395 MAGIC MOUSE AND KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","5/18/2017 1:22","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9K6188","US01@@9K6188","9500","10","9K6188","","","","","","","","N","","","Z0UX","9275@@Z0UX@@","9275","APPLE CTO SYSTEMS","","0","EA","5228","0","00","0001","US01","","","","X","","","CTO MAC PRO 3.0GHZ 8CORE","CTO MAC PRO 3.0GHZ 8CORE 64GB 256GB FLASH STORAGE D700","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","6/9/2017 12:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9K6187","US01@@9K6187","9500","10","9K6187","","","","","","","","N","","","Z0UX","9275@@Z0UX@@","9275","APPLE CTO SYSTEMS","","0","EA","4424","0","00","0001","US01","","","","X","","","CTO MAC PRO 3.0GHZ 8CORE","CTO MAC PRO 3.0GHZ 8CORE 32GB 256GB FLASH STORAGE D700","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","6/9/2017 12:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1V7309","US01@@1V7309","9500","10","1V7309","","","","","","","","N","","","MKV22LL/A","U588@@MKV22LL/A@@","U588","APPLE IPHONE","","0.5","EA","726","0","04","0441","US01","","","","S","","","IPHONE 6S PLUS ROSE GOLD 128GB","IPHONE 6S PLUS ROSE GOLD 128GB T-MOBILE MUST BUY CASE OF 10","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.5@@EA","","","","","","Y","1","10/10/2017 13:51","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9V7362","US01@@9V7362","9500","10","9V7362","","","","","","","","N","","","3D139LL/A","U756@@3D139LL/A@@","U756","APPLE IPADS","","4","EA","697","0","00","0011","US01","","","","S","","","DEMO IPAD PRO 10.5IN CELL 64GB","DEMO IPAD PRO 10.5IN CELL 64GB SILVER - *NO RETURNS","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@4@@EA","","","","","","Y","1","10/24/2017 21:27","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9W9500","US01@@9W9500","9500","10","9W9500","","","","","","","","N","","","Z0UV","9275@@Z0UV@@","9275","APPLE CTO SYSTEMS","","0","EA","1438","0","00","0011","US01","","","","X","","","CTO MACBOOK AIR 13IN 1.8GHZ I5","CTO MACBOOK AIR 13IN 1.8GHZ I5 8GB RAM 512GB SSD","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","6/9/2017 12:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0486","US01@@9Z0486","9500","10","9Z0486","","","","","","","","N","","","Z0TR","9275@@Z0TR@@","9275","APPLE CTO SYSTEMS","","0","EA","3419","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 32GB 512GB FLASH 580 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0466","US01@@9Z0466","9500","10","9Z0466","","","","","","","","N","","","Z0TR","9275@@Z0TR@@","9275","APPLE CTO SYSTEMS","","0","EA","3391","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 32GB 512GB FLASH 580 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0407","US01@@9Z0407","9500","10","9Z0407","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","3830","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.5GHZ I5","CTO 27IN IMAC 5K 3.5GHZ I5 64GB 3TB FUSION 575 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0402","US01@@9Z0402","9500","10","9Z0402","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","2803","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.5GHZ I5","CTO 27IN IMAC 5K 3.5GHZ I5 32GB 256GB FLASH 575 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0461","US01@@9Z0461","9500","10","9Z0461","","","","","","","","N","","","Z0TR","9275@@Z0TR@@","9275","APPLE CTO SYSTEMS","","0","EA","2980","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 16GB 512GB FLASH 580 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0444","US01@@9Z0444","9500","10","9Z0444","","","","","","","","N","","","Z0TR","9275@@Z0TR@@","9275","APPLE CTO SYSTEMS","","0","EA","2980","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.8GHZ I5","CTO 27IN IMAC 5K 3.8GHZ I5 32GB 2TB FUSION 580 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0443","US01@@9Z0443","9500","10","9Z0443","","","","","","","","N","","","Z0TR","9275@@Z0TR@@","9275","APPLE CTO SYSTEMS","","0","EA","4007","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.8GHZ I5","CTO 27IN IMAC 5K 3.8GHZ I5 16GB 2TB FLASH 580 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0417","US01@@9Z0417","9500","10","9Z0417","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","2597","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 16GB 1TB FUSION 575 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0413","US01@@9Z0413","9500","10","9Z0413","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","2700","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 8GB 3TB FUSION 575 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0287","US01@@9Z0287","9500","10","9Z0287","","","","","","","","N","","","Z0TL","9275@@Z0TL@@","9275","APPLE CTO SYSTEMS","","0","EA","1570","0","00","0001","US01","","","","X","","","CTO 21.5IN IMAC 4K 3.4GHZ I5","CTO 21.5IN IMAC 4K 3.4GHZ I5 8GB 1TB FUSION 560 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0341","US01@@9Z0341","9500","10","9Z0341","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","2363","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.5GHZ I5","CTO 27IN IMAC 5K 3.5GHZ I5 8GB 3TB FUSION 575 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0316","US01@@9Z0316","9500","10","9Z0316","","","","","","","","N","","","Z0TP","9275@@Z0TP@@","9275","APPLE CTO SYSTEMS","","0","EA","2260","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.4GHZ I5","CTO 27IN IMAC 5K 3.4GHZ I5 16GB 2TB FUSION 570 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6E3414","US01@@6E3414","9500","10","INF","","","","","","","","N","","","MNQX2LL/A","U588@@MNQX2LL/A@@","U588","APPLE IPHONE","","1.06","EA","748","0","04","0441","US01","","","","S","","","IPHONE 7 PLUS SILVER 32GB","IPHONE 7 PLUS SILVER 32GB TMOBILE MUST BUY CASE OF 10","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@1.06@@EA","","","","","","Y","1","10/10/2017 13:50","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1X5686","US01@@1X5686","9500","10","1X5686","","","","","","","","N","","","Z0SD","9275@@Z0SD@@","9275","APPLE CTO SYSTEMS","","50","EA","2157","0","00","0001","US01","","","","X","","","CTO IMAC 27IN 5K 3.2GHZ I5 8GB","CTO IMAC 27IN 5K 3.2GHZ I5 8GB 256GB FLASH M390 MAGIC MOUSE AND KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","5/18/2017 1:22","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0615","US01@@7Y0615","9500","10","7Y0615","","","","","","","","N","","","Z0T5","9275@@Z0T5@@","9275","APPLE CTO SYSTEMS","","50","EA","2815","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 15IN TOUCH BAR","CTO MACBOOK PRO 15IN TOUCH BAR 2.6GHZ I7 16GB 4GB 512GB SILVER","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:17","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0611","US01@@7Y0611","9500","10","7Y0611","","","","","","","","N","","","Z0T5","9275@@Z0T5@@","9275","APPLE CTO SYSTEMS","","50","EA","2614","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 15IN TOUCH BAR","CTO MACBOOK PRO 15IN TOUCH BAR 2.6GHZ I7 16GB 4GB 256GB SILVER","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:17","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0607","US01@@7Y0607","9500","10","7Y0607","","","","","","","","N","","","Z0SG","9275@@Z0SG@@","9275","APPLE CTO SYSTEMS","","50","EA","4122","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 15IN TOUCH BAR","CTO MACBOOK PRO 15IN TOUCH BAR 2.9GHZ I7 16GB 2GB 2TB SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:17","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0590","US01@@7Y0590","9500","10","7Y0590","","","","","","","","N","","","Z0SW","9275@@Z0SW@@","9275","APPLE CTO SYSTEMS","","50","EA","2260","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 13IN NON-TOUCH","CTO MACBOOK PRO 13IN NON-TOUCH BAR 2.4GHZ I7 16GB 512GB SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:16","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Z3152","US01@@1Z3152","9500","10","1Z3152","","","","","","","","N","","","MKY02ZM/A","U589@@MKY02ZM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.1","EA","34","0","99","9930","US01","","","","S","","","IPHONE 6S SILICONE CASE","IPHONE 6S SILICONE CASE CHARCOAL GRAY *NO RETURNS","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@.1@@EA","","","","","","Y","1","11/15/2017 15:25","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Z3100","US01@@1Z3100","9500","10","1Z3100","","","","","","","","N","","","MKWG2LL/A","U588@@MKWG2LL/A@@","U588","APPLE IPHONE","","1.1","EA","726","0","04","0441","US01","","","","S","","","IPHONE 6S PLUS 128GB SILVER","IPHONE 6S PLUS 128GB SILVER UNLOCKED *NO RETURNS","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@1.1@@EA","","","","","","Y","1","11/29/2017 18:39","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9W9786","US01@@9W9786","9500","10","9W9786","","","","","","","","N","","","Z0TY","9275@@Z0TY@@","9275","APPLE CTO SYSTEMS","","0","EA","1849","0","00","0011","US01","","","","X","","","CTO MACBOOK 12IN 1.3G I5 16GB","CTO MACBOOK 12IN 1.3G I5 16GB RAM 512GB FLASH SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9W9785","US01@@9W9785","9500","10","9W9785","","","","","","","","N","","","Z0TX","9275@@Z0TX@@","9275","APPLE CTO SYSTEMS","","0","EA","1798","0","00","0011","US01","","","","X","","","CTO MACBOOK 12IN 1.4G I7 16GB","CTO MACBOOK 12IN 1.4G I7 16GB RAM 256GB FLASH SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3K5484","US01@@3K5484","9500","10","3K5484","","","","","","","","N","","","D5694Z/A","8813@@D5694Z/A@@","8813","APPLE - APPLECARE SERVICES","","0","EA","4419","0","15","1541","US01","","","","X","","","APPLECARE OS SUP ALLIANCE","APPLECARE OS SUP ALLIANCE ADDITIONAL SINGLE CONTACT","","1976","APPLE - EOL SYSTEMS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SLIC","","US01@@0@@EA","","","","","","Y","1","5/5/2016 19:14","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ABM459","US01@@ABM459","9500","10","ABM459","","","","","","","","N","","","MPWP2AM/A","3751@@MPWP2AM/A@@","3751","APPLE - LOGISTICS","","0.1","EA","1.25","0","99","9900","US01","","","","E","","","APPLE WATCH 38 CLASSIC BUCKLE S","APPLE WATCH 38 CLASSIC BUCKLE S","","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.1@@EA","","","","","","Y","1","11/21/2017 3:30","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@SK3514","US01@@SK3514","9500","10","SK3514","","","","","","","","N","","","MLNC2LL/A","3751@@MLNC2LL/A@@","3751","APPLE - LOGISTICS","","1.8","EA","1.25","0","","","US01","","","","E","","","APPLE TV 64GB-USA","APPLE TV 64GB-USA","8.88E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ATV","","US01@@1.8@@EA","","","","","","Y","1","10/26/2017 10:19","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ABT544","US01@@ABT544","9500","10","ABT544","","","","","","","","N","","","MQ5H2ZM/A","3751@@MQ5H2ZM/A@@","3751","APPLE - LOGISTICS","","0.2","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 PLUS LEATHER CASE GERA","IPHONE 7 PLUS LEATHER CASE GERA","","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.2@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AAP756","US01@@AAP756","9500","10","AAP756","","","","","","","","N","","","MMY62ZM/A","3751@@MMY62ZM/A@@","3751","APPLE - LOGISTICS","","0.15","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 LEATHER CASE - RED-ZML","IPHONE 7 LEATHER CASE - RED-ZML","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.15@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AAM414","US01@@AAM414","9500","10","AAM414","","","","","","","","N","","","MM9T2AM/A","3751@@MM9T2AM/A@@","3751","APPLE - LOGISTICS","","0.15","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 38MM PEARL NYLON BA","APPLE WATCH 38MM PEARL NYLON BA ND-AME","8.88E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.15@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AAM391","US01@@AAM391","9500","10","AAM391","","","","","","","","N","","","MM992AM/A","3751@@MM992AM/A@@","3751","APPLE - LOGISTICS","","0.2","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 42MM YELLOW SB SM/M","APPLE WATCH 42MM YELLOW SB SM/M L-AME","8.88E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.2@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ABM398","US01@@ABM398","9500","10","ABM398","","","","","","","","N","","","MPW02AM/A","3751@@MPW02AM/A@@","3751","APPLE - LOGISTICS","","0.15","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 38 RED WOVEN NYLON-","APPLE WATCH 38 RED WOVEN NYLON- AME","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.15@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ABT539","US01@@ABT539","9500","10","ABT539","","","","","","","","N","","","MQ592ZM/A","3751@@MQ592ZM/A@@","3751","APPLE - LOGISTICS","","0.1","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 SILICONE CASE FLAMINGO","IPHONE 7 SILICONE CASE FLAMINGO -ZML","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.1@@EA","","","","","","Y","1","10/2/2017 10:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2GG538","US01@@2GG538","9500","10","2GG538","","","","","","","","N","","","ROL-001142","QH10@@ROL-001142@@I","QH10","ROLI - APPLE","I","2.39","EA","214.5","329.95","08","0881","US01","","","","G","","","APPLE ONLY SEABOARD BLOCK","APPLE ONLY SEABOARD BLOCK","8.15E+11","QH03","ROLI","","0","","","","","","","","","","","","","","1","G","","","","","I","","","","","","99999","","","PERP","","US01@@2.39@@EA","","","","","A","Y","1","1/5/2018 9:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2GG544","US01@@2GG544","9500","10","2GG544","","","","","","","","N","","","ROL-001575","QH10@@ROL-001575@@I","QH10","ROLI - APPLE","I","0.44","EA","60","89.95","08","0881","US01","","","","N","","","APPLE ONLY TOUCH BLOCK","APPLE ONLY TOUCH BLOCK CAN","8.15E+11","QH03","ROLI","","0","","","","","","","","","","","","","","1","N","","","","","I","","","","","","99999","","","PERP","","US01@@.44@@EA","","","","","A","Y","1","12/12/2017 2:53","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6B5485","US01@@6B5485","9500","10","6B5485","","","","","","","","N","","","PL5G2US1","794Y@@PL5G2US1@@I","794Y","SONOS - APPLE","I","20.5","EA","381.5","499","99","9995","US01","","","","G","","","US WHITE PLAY 5","US WHITE PLAY 5 (APPLE ONLY)","8.78E+11","794Y","SONOS - APPLE","","0","","","","","","","","","","","","","","1","G","","","","","I","","","","","","99999","","","SPKR","","US01@@20.5@@EA","","","","","A","Y","1","12/31/2017 15:15","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AGE137","US01@@AGE137","9500","10","AGE137","","","","","","","","N","","","MPR52LL/A","126C@@MPR52LL/A@@","126C","APPLE RFL","","1.05","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 PLUS RED 256GB-USA","IPHONE 7 PLUS RED 256GB-USA","1.90E+11","126C","APPLE RFL","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","PHON","","US01@@1.05@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@BCC075","US01@@BCC075","9500","10","BCC075","","","","","","","","N","","","MP082LL/A","126C@@MP082LL/A@@","126C","APPLE RFL","","1.25","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH NIKE+ 38MMSPGR BLKV","APPLE WATCH NIKE+ 38MMSPGR BLKV OLT-USA","1.90E+11","126C","APPLE RFL","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","WATC","","US01@@1.25@@EA","","","","","","Y","1","10/26/2017 10:20","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@BBN398","US01@@BBN398","9500","10","BBN398","","","","","","","","N","","","MMA72AM/A","126C@@MMA72AM/A@@","126C","APPLE RFL","","0.1","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 42MM PEARL NYLON BA","APPLE WATCH 42MM PEARL NYLON BA ND-AME","8.88E+11","126C","APPLE RFL","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.1@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@BCD224","US01@@BCD224","9500","10","BCD224","","","","","","","","N","","","3C421AM/A","126C@@3C421AM/A@@","126C","APPLE RFL","","0.2","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 42MM SGRY LE LOOP L","APPLE WATCH 42MM SGRY LE LOOP L DEMO-AME","1.90E+11","126C","APPLE RFL","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.2@@EA","","","","","","Y","1","9/12/2017 17:23","1/18/2018 17:39","0","1","","","","","","0","N",""
